"real,time","totl,time","missn,time","timer,time","zulu,time","local,time","hobbs,time","Vind,kias","Vind,keas","Vtrue,ktas","Vtrue,ktgs","Vind,mph","Vtrue,mphas","Vtrue,mphgs","elev,surf","ailrn,surf","ruddr,surf","nwhel,steer","pitch,deg","roll,deg","hding,true","hding,mag","lat,deg","lon,deg","alt,ftmsl","alt,ftagl","on,runwy","alt,ind","lat,orign","lon,orign","thro1,part"
2853.57202,1809.59497,40.81417,0.00000,5.52267,12.52267,0.03814,86.48128,86.96667,87.25166,86.66064,99.52088,100.40742,100.40742,0.58074,0.01620,-0.00198,-0.00308,9.31397,0.25999,64.10464,63.57730,-6.26900,106.88549,203.39192,117.79684,0.00000,186.40182,-6.50000,107.00000,0.98600
2853.67334,1809.69629,40.91549,0.00000,5.52269,12.52269,0.03817,86.52066,87.00371,87.29104,86.69878,99.56620,100.45274,100.45273,0.57958,0.01572,-0.00184,-0.00308,9.31760,0.22231,64.13488,63.60754,-6.26898,106.88553,205.12675,119.53172,0.00000,188.12399,-6.50000,107.00000,0.98600
2853.77417,1809.79736,41.01646,0.00000,5.52272,12.52272,0.03820,86.55976,87.04012,87.32979,86.73616,99.61120,100.49733,100.49734,0.57960,0.01194,-0.00170,-0.00308,9.32075,0.17641,64.15329,63.62595,-6.26896,106.88556,206.85797,121.26303,0.00000,189.84152,-6.50000,107.00000,0.98600
2853.87549,1809.89856,41.11775,0.00000,5.52275,12.52275,0.03823,86.59875,87.07612,87.36814,86.77307,99.65607,100.54147,100.54147,0.57960,0.01819,-0.00156,-0.00308,9.32375,0.11642,64.16014,63.63279,-6.26894,106.88560,208.59700,123.00208,0.00000,191.56555,-6.50000,107.00000,0.98600
2853.97729,1810.00024,41.21941,0.00000,5.52278,12.52278,0.03826,86.63772,87.11186,87.40625,86.80979,99.70091,100.58532,100.58532,0.57938,0.02052,-0.00141,-0.00308,9.32802,0.07291,64.15517,63.62782,-6.26893,106.88564,210.34499,124.84070,0.00000,193.29747,-6.50000,107.00000,0.98600
2854.07593,1810.09900,41.31816,0.00000,5.52281,12.52281,0.03828,86.67533,87.14613,87.44280,86.84486,99.74419,100.62739,100.62739,0.57875,0.01850,-0.00127,-0.00308,9.33393,0.04461,64.13869,63.61134,-6.26891,106.88567,212.04512,126.64529,0.00000,194.98103,-6.50000,107.00000,0.98600
2854.17725,1810.20044,41.41954,0.00000,5.52283,12.52283,0.03831,86.71365,87.18082,87.47986,86.88021,99.78829,100.67003,100.67003,0.57836,0.01892,-0.00114,-0.00308,9.34112,0.01142,64.11066,63.58331,-6.26889,106.88571,213.79332,128.50069,0.00000,196.71100,-6.50000,107.00000,0.98600
2854.27808,1810.30115,41.52030,0.00000,5.52286,12.52286,0.03834,86.75146,87.21484,87.51623,86.91471,99.83180,100.71188,100.71188,0.57720,0.01702,-0.00103,-0.00308,9.34860,-0.02996,64.07313,63.54577,-6.26887,106.88574,215.53377,130.34773,0.00000,198.43198,-6.50000,107.00000,0.98600
2873.47949,1810.36035,0.00000,0.00000,5.52288,12.52288,0.03836,0.00000,0.07299,0.07310,0.07306,0.00000,0.08412,0.08412,0.04158,0.02034,-0.00005,-0.00320,1.84002,0.25726,65.24546,64.71858,-6.27215,106.87901,87.64878,-0.00059,1.00000,0.00181,-6.50000,107.00000,0.00000
2873.57983,1810.46069,0.10036,0.00000,5.52291,12.52291,0.03838,0.00000,0.94756,0.94906,0.94868,0.00000,1.09216,1.09216,0.06403,0.02123,-0.00004,-0.00317,1.61680,0.19819,65.24438,64.71751,-6.27215,106.87901,87.77402,0.12472,1.00000,1.65280,-6.50000,107.00000,0.00000
2873.67969,1810.56055,0.20018,0.00000,5.52293,12.52293,0.03841,0.00000,0.51054,0.51135,0.51126,0.00000,0.58845,0.58845,0.07480,0.02089,-0.00003,-0.00318,1.06138,0.13431,65.24190,64.71502,-6.27215,106.87901,87.89529,0.24616,1.00000,5.58801,-6.50000,107.00000,0.00000
2873.77808,1810.65894,0.29866,0.00000,5.52296,12.52296,0.03844,0.00031,0.38601,0.38662,0.38661,0.00036,0.44491,0.44491,0.08728,0.02052,0.00001,-0.00319,0.26101,0.10336,65.23751,64.71063,-6.27215,106.87901,87.92471,0.27586,1.00000,10.85278,-6.50000,107.00000,0.00000
2873.87915,1810.76001,0.39974,0.00000,5.52299,12.52299,0.03847,0.01234,0.41394,0.41459,0.41457,0.01420,0.47711,0.47711,0.07481,0.02030,-0.00001,-0.00319,-0.58727,0.09417,65.23286,64.70598,-6.27215,106.87901,87.92353,0.27508,1.00000,17.03555,-6.50000,107.00000,0.00000
2873.98022,1810.86096,0.50069,0.00000,5.52302,12.52302,0.03850,0.03501,0.30604,0.30652,0.30646,0.04029,0.35274,0.35274,0.06007,0.02034,-0.00001,-0.00319,-1.12472,0.09962,65.22903,64.70215,-6.27215,106.87901,87.93087,0.28277,1.00000,23.53362,-6.50000,107.00000,0.00000
2874.08154,1810.96228,0.60201,0.00000,5.52305,12.52305,0.03852,0.05120,0.15080,0.15104,0.15100,0.05892,0.17381,0.17381,0.04685,0.02035,-0.00000,-0.00320,-1.36330,0.10879,65.22540,64.69852,-6.27215,106.87901,87.93587,0.28798,1.00000,30.05254,-6.50000,107.00000,0.00000
2874.18262,1811.06360,0.70323,0.00000,5.52307,12.52307,0.03855,0.06026,0.01361,0.01363,0.01363,0.06935,0.01569,0.01569,0.03704,0.02024,-0.00001,-0.00320,-1.35656,0.11564,65.22230,64.69542,-6.27215,106.87901,87.93584,0.28804,1.00000,36.34326,-6.50000,107.00000,0.00000
2874.28442,1811.16528,0.80491,0.00000,5.52310,12.52310,0.03858,0.06428,0.10558,0.10575,0.10573,0.07397,0.12170,0.12170,0.03136,0.02028,-0.00004,-0.00320,-1.18983,0.11876,65.22104,64.69416,-6.27215,106.87901,87.93235,0.28447,1.00000,42.30112,-6.50000,107.00000,0.00000
2874.38623,1811.26709,0.90675,0.00000,5.52313,12.52313,0.03861,0.06477,0.15241,0.15265,0.15263,0.07453,0.17567,0.17567,0.02968,0.02045,-0.00005,-0.00320,-0.94850,0.11955,65.22173,64.69485,-6.27215,106.87901,87.92738,0.27938,1.00000,47.82362,-6.50000,107.00000,0.00000
2874.48511,1811.36597,1.00571,0.00000,5.52316,12.52316,0.03864,0.06296,0.14941,0.14964,0.14963,0.07246,0.17221,0.17221,0.03126,0.02045,-0.00006,-0.00320,-0.71934,0.11932,65.22308,64.69620,-6.27215,106.87901,87.92265,0.27452,1.00000,52.72588,-6.50000,107.00000,0.00000
2874.58374,1811.46460,1.10428,0.00000,5.52318,12.52318,0.03866,0.05973,0.11424,0.11442,0.11441,0.06873,0.13167,0.13167,0.03490,0.02030,-0.00005,-0.00320,-0.54443,0.11923,65.22411,64.69723,-6.27215,106.87901,87.91904,0.27076,1.00000,57.14532,-6.50000,107.00000,0.00000
2874.68335,1811.56409,1.20377,0.00000,5.52321,12.52321,0.03869,0.05559,0.06425,0.06435,0.06435,0.06397,0.07406,0.07406,0.03869,0.02029,-0.00004,-0.00320,-0.44505,0.11980,65.22407,64.69719,-6.27215,106.87901,87.91698,0.26863,1.00000,61.14581,-6.50000,107.00000,0.00000
2874.78174,1811.66260,1.30227,0.00000,5.52324,12.52324,0.03872,0.05104,0.02188,0.02191,0.02191,0.05874,0.02522,0.02522,0.04207,0.02024,-0.00003,-0.00320,-0.42276,0.13084,65.22319,64.69631,-6.27215,106.87901,87.91659,0.26821,1.00000,64.67211,-6.50000,107.00000,0.00000
2874.88330,1811.76416,1.40382,0.00000,5.52327,12.52327,0.03875,0.04620,0.01299,0.01301,0.01301,0.05316,0.01497,0.01497,0.04415,0.02015,-0.00003,-0.00320,-0.45416,0.14615,65.22162,64.69474,-6.27215,106.87901,87.91743,0.26906,1.00000,67.88463,-6.50000,107.00000,0.00000
2874.98438,1811.86511,1.50483,0.00000,5.52330,12.52330,0.03877,0.04143,0.02187,0.02190,0.02190,0.04768,0.02521,0.02521,0.04465,0.02039,-0.00003,-0.00320,-0.50971,0.15438,65.22010,64.69322,-6.27215,106.87901,87.91876,0.27040,1.00000,70.68772,-6.50000,107.00000,0.00000
2875.08521,1811.96606,1.60569,0.00000,5.52332,12.52332,0.03880,0.03687,0.01935,0.01938,0.01938,0.04242,0.02230,0.02230,0.04409,0.02045,-0.00004,-0.00320,-0.56313,0.15626,65.21935,64.69247,-6.27215,106.87901,87.92000,0.27165,1.00000,73.13308,-6.50000,107.00000,0.00000
2875.18384,1812.06470,1.70433,0.00000,5.52335,12.52335,0.03883,0.03268,0.00935,0.00936,0.00936,0.03760,0.01077,0.01077,0.04300,0.02049,-0.00006,-0.00320,-0.59717,0.15459,65.21956,64.69268,-6.27215,106.87901,87.92075,0.27243,1.00000,75.21670,-6.50000,107.00000,0.00000
2875.28296,1812.16382,1.80356,0.00000,5.52338,12.52338,0.03886,0.02878,0.00423,0.00424,0.00424,0.03312,0.00488,0.00488,0.04183,0.02047,-0.00007,-0.00320,-0.60726,0.15203,65.22076,64.69388,-6.27215,106.87901,87.92097,0.27264,1.00000,77.03861,-6.50000,107.00000,0.00000
2875.38306,1812.26379,1.90351,0.00000,5.52341,12.52341,0.03888,0.02520,0.01502,0.01505,0.01505,0.02900,0.01732,0.01732,0.04068,0.02059,-0.00007,-0.00320,-0.59515,0.14954,65.22263,64.69576,-6.27215,106.87901,87.92068,0.27234,1.00000,78.62726,-6.50000,107.00000,0.00000
2875.48340,1812.36438,2.00401,0.00000,5.52343,12.52343,0.03891,0.02196,0.02178,0.02181,0.02181,0.02527,0.02510,0.02510,0.04039,0.02060,-0.00007,-0.00320,-0.56805,0.14796,65.22481,64.69793,-6.27215,106.87901,87.92007,0.27173,1.00000,80.00466,-6.50000,107.00000,0.00000
2875.58228,1812.46313,2.10277,0.00000,5.52346,12.52346,0.03894,0.01911,0.02475,0.02479,0.02479,0.02199,0.02853,0.02853,0.04016,0.02045,-0.00007,-0.00320,-0.53665,0.14667,65.22697,64.70009,-6.27215,106.87901,87.91936,0.27099,1.00000,81.16989,-6.50000,107.00000,0.00000
2875.68384,1812.56458,2.20427,0.00000,5.52349,12.52349,0.03897,0.01651,0.02188,0.02191,0.02191,0.01900,0.02522,0.02522,0.04060,0.02049,-0.00007,-0.00320,-0.50686,0.14484,65.22892,64.70204,-6.27215,106.87901,87.91870,0.27028,1.00000,82.19744,-6.50000,107.00000,0.00000
2875.78418,1812.66492,2.30457,0.00000,5.52352,12.52352,0.03900,0.01424,0.01594,0.01596,0.01596,0.01639,0.01837,0.01837,0.04104,0.02042,-0.00006,-0.00320,-0.48471,0.14279,65.23024,64.70336,-6.27215,106.87901,87.91818,0.26976,1.00000,83.06579,-6.50000,107.00000,0.00000
2875.88452,1812.76538,2.40511,0.00000,5.52355,12.52355,0.03902,0.01225,0.00915,0.00917,0.00917,0.01410,0.01055,0.01055,0.04152,0.02042,-0.00006,-0.00320,-0.47237,0.14092,65.23153,64.70465,-6.27215,106.87901,87.91789,0.26946,1.00000,83.80924,-6.50000,107.00000,0.00000
2875.98560,1812.86646,2.50611,0.00000,5.52357,12.52357,0.03905,0.01050,0.00311,0.00312,0.00312,0.01209,0.00359,0.00359,0.04173,0.02025,-0.00006,-0.00320,-0.46962,0.13798,65.23265,64.70577,-6.27215,106.87901,87.91782,0.26937,1.00000,84.44557,-6.50000,107.00000,0.00000
2876.08643,1812.96716,2.60686,0.00000,5.52360,12.52360,0.03908,0.00899,0.00230,0.00230,0.00230,0.01034,0.00265,0.00265,0.04223,0.02055,-0.00005,-0.00320,-0.47426,0.13740,65.23344,64.70656,-6.27215,106.87901,87.91788,0.26944,1.00000,84.98537,-6.50000,107.00000,0.00000
2876.18726,1813.06799,2.70766,0.00000,5.52363,12.52363,0.03911,0.00768,0.00471,0.00471,0.00471,0.00883,0.00542,0.00542,0.04235,0.02040,-0.00005,-0.00320,-0.48306,0.13349,65.23395,64.70707,-6.27215,106.87901,87.91805,0.26961,1.00000,85.44406,-6.50000,107.00000,0.00000
2876.28735,1813.16821,2.80787,0.00000,5.52366,12.52366,0.03914,0.00655,0.00512,0.00512,0.00512,0.00754,0.00590,0.00590,0.04232,0.02046,-0.00005,-0.00320,-0.49264,0.13621,65.23430,64.70742,-6.27215,106.87901,87.91823,0.26980,1.00000,85.83096,-6.50000,107.00000,0.00000
2876.38672,1813.26758,2.90731,0.00000,5.52369,12.52369,0.03916,0.00558,0.00470,0.00471,0.00471,0.00643,0.00542,0.00542,0.04238,0.02056,-0.00005,-0.00320,-0.50052,0.13068,65.23429,64.70741,-6.27215,106.87901,87.91836,0.26993,1.00000,86.15670,-6.50000,107.00000,0.00000
2876.48706,1813.36780,3.00751,0.00000,5.52371,12.52371,0.03919,0.00475,0.00463,0.00464,0.00464,0.00547,0.00534,0.00534,0.04204,0.02039,-0.00005,-0.00320,-0.50536,0.12165,65.23430,64.70742,-6.27215,106.87901,87.91846,0.27002,1.00000,86.43478,-6.50000,107.00000,0.00000
2876.58691,1813.46765,3.10733,0.00000,5.52374,12.52374,0.03922,0.00404,0.00208,0.00208,0.00208,0.00464,0.00239,0.00239,0.04189,0.02030,-0.00005,-0.00320,-0.50678,0.11810,65.23443,64.70755,-6.27215,106.87901,87.91852,0.27008,1.00000,86.66922,-6.50000,107.00000,0.00000
2876.68848,1813.56921,3.20888,0.00000,5.52377,12.52377,0.03925,0.00342,0.00091,0.00091,0.00091,0.00393,0.00105,0.00105,0.04178,0.02042,-0.00005,-0.00320,-0.50552,0.11958,65.23494,64.70806,-6.27215,106.87901,87.91850,0.27009,1.00000,86.87051,-6.50000,107.00000,0.00000
2876.78833,1813.66907,3.30879,0.00000,5.52380,12.52380,0.03928,0.00289,0.00189,0.00189,0.00189,0.00333,0.00218,0.00218,0.04174,0.02044,-0.00005,-0.00320,-0.50276,0.12143,65.23523,64.70835,-6.27215,106.87901,87.91843,0.26999,1.00000,87.03755,-6.50000,107.00000,0.00000
2876.88794,1813.76880,3.40844,0.00000,5.52382,12.52382,0.03930,0.00245,0.00183,0.00183,0.00183,0.00282,0.00211,0.00211,0.04174,0.02045,-0.00005,-0.00320,-0.49961,0.12199,65.23524,64.70836,-6.27215,106.87901,87.91834,0.26991,1.00000,87.17816,-6.50000,107.00000,0.00000
2876.98584,1813.86682,3.50645,0.00000,5.52385,12.52385,0.03933,0.00208,0.00147,0.00147,0.00147,0.00239,0.00169,0.00169,0.04177,0.02045,-0.00005,-0.00320,-0.49692,0.12199,65.23534,64.70847,-6.27215,106.87901,87.91829,0.26985,1.00000,87.29491,-6.50000,107.00000,0.00000
2877.08740,1813.96814,3.60781,0.00000,5.52388,12.52388,0.03936,0.00175,0.00094,0.00094,0.00094,0.00202,0.00109,0.00109,0.04182,0.02045,-0.00005,-0.00320,-0.49506,0.12192,65.23564,64.70876,-6.27215,106.87901,87.91824,0.26981,1.00000,87.39666,-6.50000,107.00000,0.00000
2877.18823,1814.06897,3.70871,0.00000,5.52391,12.52391,0.03939,0.00148,0.00036,0.00036,0.00036,0.00170,0.00041,0.00041,0.04187,0.02045,-0.00005,-0.00320,-0.49431,0.12187,65.23586,64.70898,-6.27215,106.87901,87.91821,0.26977,1.00000,87.48168,-6.50000,107.00000,0.00000
2877.28882,1814.16980,3.80943,0.00000,5.52394,12.52394,0.03941,0.00124,0.00018,0.00018,0.00018,0.00143,0.00021,0.00021,0.04210,0.02045,-0.00005,-0.00320,-0.49452,0.12176,65.23586,64.70898,-6.27215,106.87901,87.91821,0.26977,1.00000,87.55293,-6.50000,107.00000,0.00000
2877.38940,1814.27026,3.90996,0.00000,5.52396,12.52396,0.03944,0.00105,0.00049,0.00049,0.00049,0.00120,0.00056,0.00056,0.04193,0.02057,-0.00005,-0.00320,-0.49532,0.12164,65.23585,64.70897,-6.27215,106.87901,87.91822,0.26978,1.00000,87.61258,-6.50000,107.00000,0.00000
2877.48926,1814.37012,4.00986,0.00000,5.52399,12.52399,0.03947,0.00088,0.00056,0.00056,0.00056,0.00101,0.00065,0.00065,0.04193,0.02045,-0.00005,-0.00320,-0.49627,0.12158,65.23584,64.70896,-6.27215,106.87901,87.91825,0.26981,1.00000,87.66234,-6.50000,107.00000,0.00000
2877.58984,1814.47070,4.11035,0.00000,5.52402,12.52402,0.03950,0.00074,0.00047,0.00047,0.00047,0.00085,0.00054,0.00054,0.04192,0.02045,-0.00005,-0.00320,-0.49708,0.12158,65.23584,64.70896,-6.27215,106.87901,87.91827,0.26984,1.00000,87.70432,-6.50000,107.00000,0.00000
2877.69067,1814.57166,4.21129,0.00000,5.52405,12.52405,0.03953,0.00062,0.00030,0.00030,0.00030,0.00071,0.00034,0.00034,0.04190,0.02030,-0.00005,-0.00320,-0.49762,0.12165,65.23584,64.70896,-6.27215,106.87901,87.91829,0.26985,1.00000,87.73967,-6.50000,107.00000,0.00000
2877.79150,1814.67224,4.31190,0.00000,5.52408,12.52408,0.03955,0.00052,0.00012,0.00012,0.00012,0.00060,0.00013,0.00013,0.04189,0.02045,-0.00005,-0.00320,-0.49784,0.12170,65.23584,64.70896,-6.27215,106.87901,87.91829,0.26986,1.00000,87.76916,-6.50000,107.00000,0.00000
2877.89282,1814.77356,4.41320,0.00000,5.52410,12.52410,0.03958,0.00044,0.00005,0.00005,0.00005,0.00050,0.00005,0.00005,0.04188,0.02045,-0.00005,-0.00320,-0.49777,0.12171,65.23595,64.70907,-6.27215,106.87901,87.91829,0.26985,1.00000,87.79401,-6.50000,107.00000,0.00000
2877.99292,1814.87378,4.51345,0.00000,5.52413,12.52413,0.03961,0.00037,0.00014,0.00014,0.00014,0.00042,0.00017,0.00017,0.04166,0.02057,-0.00005,-0.00320,-0.49752,0.12171,65.23602,64.70914,-6.27215,106.87901,87.91828,0.26985,1.00000,87.81451,-6.50000,107.00000,0.00000
2878.09375,1814.97461,4.61424,0.00000,5.52416,12.52416,0.03964,0.00031,0.00018,0.00018,0.00018,0.00035,0.00020,0.00020,0.04187,0.02045,-0.00005,-0.00320,-0.49720,0.12169,65.23602,64.70914,-6.27215,106.87901,87.91827,0.26984,1.00000,87.83179,-6.50000,107.00000,0.00000
2878.19531,1815.07605,4.71570,0.00000,5.52419,12.52419,0.03967,0.00026,0.00015,0.00015,0.00015,0.00029,0.00018,0.00018,0.04187,0.02045,-0.00005,-0.00320,-0.49691,0.12168,65.23602,64.70914,-6.27215,106.87901,87.91827,0.26983,1.00000,87.84627,-6.50000,107.00000,0.00000
2878.29517,1815.17603,4.81570,0.00000,5.52422,12.52422,0.03969,0.00021,0.00010,0.00010,0.00010,0.00025,0.00012,0.00012,0.04188,0.02057,-0.00005,-0.00320,-0.49672,0.12167,65.23602,64.70914,-6.27215,106.87901,87.91827,0.26983,1.00000,87.85815,-6.50000,107.00000,0.00000
2878.39502,1815.27576,4.91546,0.00000,5.52424,12.52424,0.03972,0.00018,0.00004,0.00004,0.00004,0.00021,0.00005,0.00005,0.04167,0.02045,-0.00005,-0.00320,-0.49663,0.12167,65.23602,64.70914,-6.27215,106.87901,87.91826,0.26983,1.00000,87.86813,-6.50000,107.00000,0.00000
2878.49414,1815.37500,5.01470,0.00000,5.52427,12.52427,0.03975,0.00015,0.00001,0.00001,0.00001,0.00017,0.00001,0.00001,0.04167,0.02045,-0.00005,-0.00320,-0.49663,0.12166,65.23602,64.70914,-6.27215,106.87901,87.91826,0.26983,1.00000,87.87643,-6.50000,107.00000,0.00000
2878.59302,1815.47388,5.11361,0.00000,5.52430,12.52430,0.03978,0.00013,0.00004,0.00004,0.00004,0.00014,0.00005,0.00005,0.04189,0.02057,-0.00005,-0.00320,-0.49670,0.12166,65.23602,64.70914,-6.27215,106.87901,87.91827,0.26983,1.00000,87.88327,-6.50000,107.00000,0.00000
2878.69238,1815.57336,5.21300,0.00000,5.52433,12.52433,0.03980,0.00011,0.00005,0.00005,0.00005,0.00012,0.00006,0.00006,0.04189,0.02045,-0.00005,-0.00320,-0.49679,0.12166,65.23602,64.70914,-6.27215,106.87901,87.91827,0.26983,1.00000,87.88902,-6.50000,107.00000,0.00000
2878.79126,1815.67212,5.31181,0.00000,5.52435,12.52435,0.03983,0.00009,0.00005,0.00005,0.00005,0.00010,0.00006,0.00006,0.04189,0.02045,-0.00005,-0.00320,-0.49688,0.12166,65.23602,64.70914,-6.27215,106.87901,87.91827,0.26983,1.00000,87.89383,-6.50000,107.00000,0.00000
2878.89087,1815.77161,5.41125,0.00000,5.52438,12.52438,0.03986,0.00007,0.00004,0.00004,0.00004,0.00008,0.00004,0.00004,0.04189,0.02057,-0.00005,-0.00320,-0.49695,0.12166,65.23602,64.70914,-6.27215,106.87901,87.91827,0.26983,1.00000,87.89785,-6.50000,107.00000,0.00000
2878.98999,1815.87085,5.51050,0.00000,5.52441,12.52441,0.03989,0.00006,0.00002,0.00002,0.00002,0.00007,0.00002,0.00002,0.04167,0.02045,-0.00005,-0.00320,-0.49698,0.12166,65.23602,64.70914,-6.27215,106.87901,87.91827,0.26984,1.00000,87.90118,-6.50000,107.00000,0.00000
2879.08911,1815.96985,5.60951,0.00000,5.52444,12.52444,0.03991,0.00005,0.00000,0.00000,0.00000,0.00006,0.00000,0.00000,0.04167,0.02045,-0.00005,-0.00320,-0.49698,0.12166,65.23602,64.70914,-6.27215,106.87901,87.91827,0.26983,1.00000,87.90396,-6.50000,107.00000,0.00000
2879.18823,1816.06897,5.70871,0.00000,5.52446,12.52446,0.03994,0.00004,0.00001,0.00001,0.00001,0.00005,0.00001,0.00001,0.04188,0.02045,-0.00005,-0.00320,-0.49696,0.12166,65.23602,64.70914,-6.27215,106.87901,87.91827,0.26983,1.00000,87.90633,-6.50000,107.00000,0.00000
2879.28735,1816.16809,5.80777,0.00000,5.52449,12.52449,0.03997,0.00004,0.00002,0.00002,0.00002,0.00004,0.00002,0.00002,0.04188,0.02057,-0.00005,-0.00320,-0.49693,0.12165,65.23602,64.70914,-6.27215,106.87901,87.91827,0.26983,1.00000,87.90832,-6.50000,107.00000,0.00000
2879.38623,1816.26709,5.90674,0.00000,5.52452,12.52452,0.04000,0.00003,0.00002,0.00002,0.00002,0.00003,0.00002,0.00002,0.04188,0.02045,-0.00005,-0.00320,-0.49690,0.12165,65.23602,64.70914,-6.27215,106.87901,87.91827,0.26983,1.00000,87.90994,-6.50000,107.00000,0.00000
2879.48633,1816.36707,6.00677,0.00000,5.52455,12.52455,0.04002,0.00002,0.00001,0.00001,0.00001,0.00003,0.00001,0.00001,0.04189,0.02045,-0.00005,-0.00320,-0.49687,0.12165,65.23603,64.70915,-6.27215,106.87901,87.91827,0.26983,1.00000,87.91132,-6.50000,107.00000,0.00000
2879.58765,1816.46838,6.10803,0.00000,5.52457,12.52457,0.04005,0.00002,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.04167,0.02057,-0.00005,-0.00320,-0.49686,0.12165,65.23603,64.70915,-6.27215,106.87901,87.91827,0.26983,1.00000,87.91249,-6.50000,107.00000,0.00000
2879.68604,1816.56689,6.20653,0.00000,5.52460,12.52460,0.04008,0.00002,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.04189,0.02057,-0.00005,-0.00320,-0.49686,0.12165,65.23603,64.70915,-6.27215,106.87901,87.91827,0.26983,1.00000,87.91344,-6.50000,107.00000,0.00000
2879.78760,1816.66846,6.30816,0.00000,5.52463,12.52463,0.04011,0.00001,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.04189,0.02057,-0.00005,-0.00320,-0.49686,0.12165,65.23603,64.70915,-6.27215,106.87901,87.91827,0.26983,1.00000,87.91425,-6.50000,107.00000,0.00000
2879.88623,1816.76697,6.40670,0.00000,5.52466,12.52466,0.04014,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.04189,0.02045,-0.00005,-0.00320,-0.49687,0.12165,65.23603,64.70915,-6.27215,106.87901,87.91827,0.26983,1.00000,87.91487,-6.50000,107.00000,0.00000
2879.98486,1816.86560,6.50532,0.00000,5.52468,12.52468,0.04016,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.04189,0.02057,-0.00005,-0.00320,-0.49688,0.12165,65.23603,64.70915,-6.27215,106.87901,87.91827,0.26983,1.00000,87.91542,-6.50000,107.00000,0.00000
2880.08374,1816.96448,6.60417,0.00000,5.52471,12.52471,0.04019,0.00001,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.04189,0.02057,-0.00005,-0.00320,-0.49689,0.12165,65.23603,64.70915,-6.27215,106.87901,87.91827,0.26983,1.00000,87.91588,-6.50000,107.00000,0.00000
2880.18188,1817.06274,6.70243,0.00000,5.52474,12.52474,0.04022,0.00001,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.04167,0.02085,-0.00005,-0.00320,-0.49689,0.12165,65.23603,64.70915,-6.27215,106.87901,87.91827,0.26983,1.00000,87.91624,-6.50000,107.00000,0.00000
2880.28369,1817.16455,6.80427,0.00000,5.52477,12.52477,0.04025,0.00001,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.04189,0.02057,-0.00005,-0.00320,-0.49689,0.12165,65.23603,64.70915,-6.27215,106.87901,87.91827,0.26983,1.00000,87.91661,-6.50000,107.00000,0.00000
2880.38550,1817.26624,6.90591,0.00000,5.52480,12.52480,0.04027,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.04189,0.02085,-0.00005,-0.00320,-0.49689,0.12165,65.23603,64.70915,-6.27215,106.87901,87.91827,0.26983,1.00000,87.91682,-6.50000,107.00000,0.00000
2880.48438,1817.36523,7.00497,0.00000,5.52482,12.52482,0.04030,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04189,0.02057,-0.00005,-0.00320,-0.49689,0.12165,65.23603,64.70915,-6.27215,106.87901,87.91827,0.26983,1.00000,87.91704,-6.50000,107.00000,0.00000
2880.58398,1817.46472,7.10438,0.00000,5.52485,12.52485,0.04033,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04189,0.02085,-0.00005,-0.00320,-0.49689,0.12165,65.23603,64.70915,-6.27215,106.87901,87.91827,0.26983,1.00000,87.91719,-6.50000,107.00000,0.00000
2880.68335,1817.56409,7.20382,0.00000,5.52488,12.52488,0.04036,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04189,0.02112,-0.00005,-0.00320,-0.49688,0.12165,65.23603,64.70915,-6.27215,106.87901,87.91827,0.26983,1.00000,87.91737,-6.50000,107.00000,0.00000
2880.78247,1817.66321,7.30286,0.00000,5.52491,12.52491,0.04038,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04189,0.02234,-0.00005,-0.00320,-0.49688,0.12165,65.23603,64.70915,-6.27215,106.87901,87.91827,0.26983,1.00000,87.91753,-6.50000,107.00000,0.00000
2880.88135,1817.76221,7.40195,0.00000,5.52493,12.52493,0.04041,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04189,0.02234,-0.00005,-0.00320,-0.49688,0.12165,65.23603,64.70915,-6.27215,106.87901,87.91827,0.26983,1.00000,87.91764,-6.50000,107.00000,0.00000
2880.98169,1817.86255,7.50224,0.00000,5.52496,12.52496,0.04044,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04189,0.02207,-0.00005,-0.00320,-0.49688,0.12165,65.23603,64.70915,-6.27215,106.87901,87.91827,0.26983,1.00000,87.91769,-6.50000,107.00000,0.00000
2881.08130,1817.96216,7.60180,0.00000,5.52499,12.52499,0.04047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04189,0.02207,-0.00005,-0.00320,-0.49688,0.12165,65.23603,64.70915,-6.27215,106.87901,87.91827,0.26983,1.00000,87.91782,-6.50000,107.00000,0.00000
