"real,time","totl,time","missn,time","timer,time","zulu,time","local,time","hobbs,time","Vind,kias","Vind,keas","Vtrue,ktas","Vtrue,ktgs","Vind,mph","Vtrue,mphas","Vtrue,mphgs","elev,surf","ailrn,surf","ruddr,surf","nwhel,steer","pitch,deg","roll,deg","hding,true","hding,mag","lat,deg","lon,deg","alt,ftmsl","alt,ftagl","on,runwy","alt,ind","lat,orign","lon,orign","thro1,part"
2040.58728,1238.44202,63.56291,0.00000,5.36401,12.36401,0.02021,39.84173,38.29739,38.35606,38.35538,45.84905,44.13937,44.13936,0.01971,0.07534,0.07279,1.02474,-2.89821,0.11189,58.17566,57.64825,-6.26865,106.88641,84.43649,0.37322,1.00000,84.92526,-6.50000,107.00000,1.00000
2040.68567,1238.54041,63.66131,0.00000,5.36404,12.36404,0.02024,39.68637,38.12589,38.18427,38.18354,45.67026,43.94168,43.94168,0.01815,0.08539,0.13587,2.05833,-2.89146,0.15552,57.92087,57.39346,-6.26864,106.88643,84.39827,0.36763,1.00000,84.87669,-6.50000,107.00000,1.00000
2040.78491,1238.63965,63.76056,0.00000,5.36407,12.36407,0.02027,39.52888,37.99035,38.04850,38.04761,45.48903,43.78543,43.78543,0.01566,0.10593,0.22342,3.55327,-2.89781,0.15215,57.82671,57.29931,-6.26863,106.88644,84.35683,0.37563,1.00000,84.82822,-6.50000,107.00000,1.00000
2040.88367,1238.73840,63.85928,0.00000,5.36409,12.36409,0.02029,39.37229,37.83775,37.89564,37.89461,45.30883,43.60952,43.60952,0.01405,0.11637,0.27716,4.58368,-2.91371,0.03744,57.93754,57.41013,-6.26862,106.88646,84.31139,0.37749,1.00000,84.78053,-6.50000,107.00000,1.00000
2040.98303,1238.83777,63.95867,0.00000,5.36412,12.36412,0.02032,39.21472,37.66297,37.72057,37.71960,45.12750,43.40806,43.40806,0.01309,0.12059,0.30242,5.20804,-2.93648,-0.09067,58.23539,57.70798,-6.26861,106.88647,84.26522,0.37380,1.00000,84.73292,-6.50000,107.00000,1.00000
2041.08167,1238.93640,64.05729,0.00000,5.36415,12.36415,0.02035,39.05813,37.52840,37.58577,37.58469,44.94730,43.25293,43.25293,0.01035,0.12978,0.34532,6.12234,-2.93339,-0.23406,58.75753,58.23013,-6.26860,106.88649,84.21977,0.37175,1.00000,84.68601,-6.50000,107.00000,1.00000
2041.18176,1239.03650,64.15733,0.00000,5.36418,12.36418,0.02038,38.89986,37.41131,37.46848,37.46711,44.76516,43.11796,43.11795,0.00862,0.14047,0.41247,7.47597,-2.90408,-0.36731,59.54227,59.01486,-6.26860,106.88651,84.16942,0.37958,1.00000,84.63874,-6.50000,107.00000,1.00000
2041.28247,1239.13721,64.25802,0.00000,5.36420,12.36420,0.02040,38.74249,37.31247,37.36945,37.36813,44.58406,43.00400,43.00401,0.00492,0.15124,0.46982,8.67986,-2.81854,-0.47452,60.62507,60.09766,-6.26859,106.88652,84.11346,0.37947,1.00000,84.59119,-6.50000,107.00000,1.00000
2041.38416,1239.23889,64.35974,0.00000,5.36423,12.36423,0.02043,38.58666,37.19287,37.24965,37.24889,44.40474,42.86613,42.86613,0.00724,0.14103,0.41563,7.89664,-2.70407,-0.54419,62.04037,61.51295,-6.26858,106.88654,84.06639,0.35628,1.00000,84.54300,-6.50000,107.00000,1.00000
2041.48303,1239.33777,64.45866,0.00000,5.36426,12.36426,0.02046,38.43824,37.07863,37.13521,37.13470,44.23394,42.73444,42.73444,0.01445,0.12469,0.28592,5.67124,-2.66462,-0.55700,63.66107,63.13366,-6.26857,106.88655,84.03118,0.36551,1.00000,84.49600,-6.50000,107.00000,1.00000
2041.58472,1239.43945,64.56031,0.00000,5.36429,12.36429,0.02049,38.28918,37.02528,37.08177,37.08117,44.06240,42.67294,42.67294,0.02059,0.09890,0.10255,2.30303,-2.65452,-0.55589,65.40378,64.87637,-6.26856,106.88657,83.99722,0.36023,1.00000,84.44810,-6.50000,107.00000,1.00000
2041.68640,1239.54114,64.66203,0.00000,5.36432,12.36432,0.02052,38.14475,36.96152,37.01788,37.01713,43.89619,42.59942,42.59943,0.03191,0.06178,-0.01647,0.05419,-2.65219,-0.54319,67.06055,66.53313,-6.26855,106.88658,83.95918,0.35770,1.00000,84.40078,-6.50000,107.00000,1.00000
2041.78455,1239.63928,64.76018,0.00000,5.36434,12.36434,0.02054,38.01039,36.92067,36.97694,36.97614,43.74157,42.55231,42.55231,0.03719,0.03307,-0.04789,-0.61142,-2.69388,-0.58788,68.48029,67.95287,-6.26855,106.88660,83.91890,0.37335,1.00000,84.35583,-6.50000,107.00000,1.00000
2041.88623,1239.74097,64.86183,0.00000,5.36437,12.36437,0.02057,37.87732,36.88995,36.94616,36.94506,43.58844,42.51688,42.51688,0.03777,0.02215,-0.09925,-1.68434,-2.74194,-0.60511,69.71134,69.18392,-6.26854,106.88661,83.87389,0.37971,1.00000,84.30997,-6.50000,107.00000,1.00000
2041.98755,1239.84229,64.96320,0.00000,5.36440,12.36440,0.02060,37.75183,36.84413,36.90024,36.89904,43.44403,42.46404,42.46404,0.03716,0.01782,-0.14007,-2.56181,-2.79246,-0.59914,70.67807,70.15065,-6.26853,106.88663,83.82417,0.39103,1.00000,84.26473,-6.50000,107.00000,1.00000
2042.08740,1239.94214,65.06304,0.00000,5.36443,12.36443,0.02063,37.63556,36.78670,36.84269,36.84134,43.31023,42.39781,42.39782,0.03383,0.01759,-0.16280,-3.09505,-2.79275,-0.58855,71.34922,70.82180,-6.26853,106.88664,83.77224,0.38566,1.00000,84.22028,-6.50000,107.00000,1.00000
2042.18665,1240.04138,65.16228,0.00000,5.36446,12.36446,0.02066,37.52684,36.70721,36.76306,36.76170,43.18512,42.30618,42.30617,0.03164,0.01579,-0.16459,-3.22282,-2.75405,-0.58160,71.74142,71.21400,-6.26852,106.88666,83.71906,0.38053,1.00000,84.17596,-6.50000,107.00000,1.00000
2042.28735,1240.14209,65.26296,0.00000,5.36448,12.36448,0.02068,37.42275,36.60907,36.66474,36.66341,43.06533,42.19303,42.19303,0.02951,0.01330,-0.16187,-3.26316,-2.66738,-0.52441,71.87032,71.34290,-6.26851,106.88667,83.66507,0.37000,1.00000,84.13066,-6.50000,107.00000,1.00000
2042.38708,1240.24182,65.36265,0.00000,5.36451,12.36451,0.02071,37.32464,36.47500,36.53044,36.52949,42.95243,42.03848,42.03848,0.03077,0.01260,-0.15985,-3.32151,-2.59059,-0.40217,71.78444,71.25702,-6.26851,106.88669,83.61678,0.37062,1.00000,84.08524,-6.50000,107.00000,1.00000
2042.48730,1240.34204,65.46290,0.00000,5.36454,12.36454,0.02074,37.22877,36.33945,36.39466,36.39379,42.84211,41.88224,41.88224,0.03279,0.01252,-0.15777,-3.37633,-2.55330,-0.29733,71.51111,70.98368,-6.26850,106.88670,83.57332,0.36461,1.00000,84.03919,-6.50000,107.00000,1.00000
2042.58752,1240.44226,65.56309,0.00000,5.36457,12.36457,0.02077,37.13377,36.17476,36.22969,36.22887,42.73278,41.69238,41.69238,0.03921,0.01222,-0.15563,-3.43487,-2.61002,-0.18599,71.06742,70.53999,-6.26850,106.88672,83.53153,0.36444,1.00000,83.99291,-6.50000,107.00000,1.00000
2042.68872,1240.54346,65.66435,0.00000,5.36460,12.36460,0.02079,37.03612,36.00970,36.06437,36.06353,42.62040,41.50214,41.50214,0.04342,0.01348,-0.15280,-3.48036,-2.79316,-0.09772,70.45660,69.92917,-6.26849,106.88673,83.49004,0.39151,1.00000,83.94614,-6.50000,107.00000,1.00000
2042.78992,1240.64465,65.76550,0.00000,5.36462,12.36462,0.02082,36.93520,35.83953,35.89392,35.89305,42.50426,41.30598,41.30598,0.04147,0.01328,-0.14793,-3.48149,-2.98486,0.03874,69.66986,69.14243,-6.26849,106.88676,83.44743,0.39432,1.00000,83.89956,-6.50000,107.00000,1.00000
2042.89148,1240.74622,65.86710,0.00000,5.36465,12.36465,0.02085,36.82897,35.68417,35.73830,35.73735,42.38202,41.12690,41.12690,0.03441,0.01427,-0.14181,-3.41833,-3.07243,0.22137,68.77065,68.24322,-6.26848,106.88677,83.40442,0.38642,1.00000,83.85304,-6.50000,107.00000,1.00000
2042.98975,1240.84448,65.96538,0.00000,5.36468,12.36468,0.02088,36.72135,35.53855,35.59243,35.59156,42.25817,40.95904,40.95904,0.02637,0.01901,-0.13724,-3.38503,-3.01321,0.34863,67.82952,67.30209,-6.26847,106.88679,83.36043,0.37744,1.00000,83.80830,-6.50000,107.00000,1.00000
2043.09131,1240.94604,66.06691,0.00000,5.36471,12.36471,0.02091,36.60529,35.34835,35.40192,35.40182,42.12462,40.73981,40.73981,0.01539,0.02633,-0.12242,-3.11525,-2.73224,0.48763,66.81409,66.28665,-6.26847,106.88680,83.33047,0.36361,1.00000,83.76238,-6.50000,107.00000,1.00000
2043.19189,1241.04663,66.16754,0.00000,5.36474,12.36474,0.02093,36.48444,35.09948,35.15268,35.15259,41.98555,40.45298,40.45298,0.01703,0.03505,-0.06697,-1.87763,-2.40583,0.65202,65.77937,65.25193,-6.26846,106.88682,83.33050,0.34576,1.00000,83.71759,-6.50000,107.00000,1.00000
2043.29358,1241.14832,66.26915,0.00000,5.36476,12.36476,0.02096,36.35483,34.96145,35.01445,35.01436,41.83640,40.29391,40.29391,0.01973,0.05207,0.00766,-0.06698,-2.21909,0.66195,64.85461,64.32717,-6.26846,106.88683,83.34661,0.35968,1.00000,83.67444,-6.50000,107.00000,1.00000
2043.39539,1241.25012,66.37099,0.00000,5.36479,12.36479,0.02099,36.21903,34.82594,34.87873,34.87872,41.68011,40.13773,40.13773,0.02212,0.06763,0.04461,0.88149,-2.16875,0.56998,64.06251,63.53507,-6.26845,106.88685,83.35526,0.37386,1.00000,83.63450,-6.50000,107.00000,1.00000
2043.49609,1241.35083,66.47164,0.00000,5.36482,12.36482,0.02102,36.08108,34.67946,34.73203,34.73204,41.52137,39.96891,39.96892,0.02263,0.06981,0.06526,1.45609,-2.20185,0.51363,63.41545,62.88802,-6.26844,106.88686,83.35673,0.36814,1.00000,83.59878,-6.50000,107.00000,1.00000
2043.59692,1241.45166,66.57258,0.00000,5.36485,12.36485,0.02105,35.93996,34.53953,34.59190,34.59190,41.35897,39.80764,39.80765,0.02475,0.06966,0.07103,1.67236,-2.31690,0.47936,62.93293,62.40549,-6.26844,106.88688,83.35896,0.37083,1.00000,83.56684,-6.50000,107.00000,1.00000
2043.69678,1241.55151,66.67236,0.00000,5.36488,12.36488,0.02107,35.79852,34.42964,34.48184,34.48184,41.19621,39.68100,39.68100,0.02434,0.07053,0.06883,1.68490,-2.44231,0.45477,62.63854,62.11110,-6.26843,106.88689,83.35867,0.38405,1.00000,83.53883,-6.50000,107.00000,1.00000
2043.79492,1241.64966,66.77056,0.00000,5.36490,12.36490,0.02110,35.65905,34.30735,34.35936,34.35934,41.03570,39.54004,39.54004,0.02345,0.07064,0.06736,1.70122,-2.55078,0.40417,62.49119,61.96375,-6.26842,106.88690,83.35378,0.38717,1.00000,83.51451,-6.50000,107.00000,1.00000
2043.89661,1241.75134,66.87223,0.00000,5.36493,12.36493,0.02113,35.51534,34.19037,34.24221,34.24218,40.87033,39.40523,39.40523,0.02134,0.07191,0.06622,1.72143,-2.61704,0.36692,62.46762,61.94018,-6.26842,106.88692,83.34731,0.38606,1.00000,83.49224,-6.50000,107.00000,1.00000
2043.99805,1241.85278,66.97366,0.00000,5.36496,12.36496,0.02116,35.37319,34.06054,34.11217,34.11212,40.70674,39.25559,39.25558,0.02037,0.07518,0.06572,1.75925,-2.67439,0.35401,62.54658,62.01914,-6.26841,106.88693,83.33907,0.39185,1.00000,83.47253,-6.50000,107.00000,1.00000
2044.09998,1241.95471,67.07563,0.00000,5.36499,12.36499,0.02119,35.23176,33.94475,33.99620,33.99617,40.54398,39.12213,39.12214,0.01339,0.07852,0.06940,1.90740,-2.65100,0.33331,62.74530,62.21786,-6.26840,106.88695,83.32924,0.39744,1.00000,83.45480,-6.50000,107.00000,1.00000
2044.20081,1242.05554,67.17637,0.00000,5.36502,12.36502,0.02121,35.09384,33.78585,33.83706,33.83706,40.38527,38.93900,38.93900,0.00910,0.07852,0.06843,1.92958,-2.51867,0.27297,63.03955,62.51211,-6.26839,106.88696,83.32331,0.36489,1.00000,83.43892,-6.50000,107.00000,1.00000
2044.29968,1242.15442,67.27534,0.00000,5.36504,12.36504,0.02124,34.95879,33.57624,33.62713,33.62709,40.22986,38.69741,38.69741,0.01197,0.07708,0.06741,1.95140,-2.39414,0.20480,63.39813,62.87069,-6.26839,106.88698,83.32603,0.35883,1.00000,83.42464,-6.50000,107.00000,1.00000
2044.39905,1242.25378,67.37466,0.00000,5.36507,12.36507,0.02127,34.82177,33.42008,33.47074,33.47063,40.07218,38.51744,38.51744,0.01350,0.07405,0.06693,1.96667,-2.30660,0.13020,63.79879,63.27135,-6.26838,106.88699,83.33836,0.36498,1.00000,83.41190,-6.50000,107.00000,1.00000
2044.50000,1242.35474,67.47565,0.00000,5.36510,12.36510,0.02130,34.68042,33.27185,33.32229,33.32222,39.90952,38.34661,38.34661,0.01772,0.06602,0.06223,1.85204,-2.26298,0.04784,64.19860,63.67115,-6.26837,106.88700,83.35181,0.35922,1.00000,83.40072,-6.50000,107.00000,1.00000
2044.60156,1242.45630,67.57716,0.00000,5.36513,12.36513,0.02133,34.53709,33.15709,33.20737,33.20732,39.74458,38.21436,38.21436,0.02006,0.06558,0.06201,1.85469,-2.27221,-0.02699,64.58871,64.06126,-6.26837,106.88702,83.36303,0.37421,1.00000,83.39165,-6.50000,107.00000,1.00000
2044.70093,1242.55566,67.67649,0.00000,5.36515,12.36515,0.02135,34.39682,33.06376,33.11390,33.11390,39.58316,38.10680,38.10680,0.01939,0.06287,0.06178,1.83752,-2.28593,-0.06300,64.91868,64.39123,-6.26836,106.88703,83.36841,0.36952,1.00000,83.38475,-6.50000,107.00000,1.00000
2044.80200,1242.65674,67.77763,0.00000,5.36518,12.36518,0.02138,34.25515,32.84645,32.89625,32.89624,39.42013,37.85633,37.85633,0.02740,0.05880,0.05932,1.76321,-2.37042,-0.00649,65.18675,64.65930,-6.26835,106.88705,83.36710,0.37328,1.00000,83.37949,-6.50000,107.00000,1.00000
2044.90308,1242.75781,67.87866,0.00000,5.36521,12.36521,0.02141,34.11278,32.68994,32.73951,32.73949,39.25629,37.67595,37.67596,0.02792,0.05651,0.04880,1.46829,-2.54161,0.12114,65.37150,64.84405,-6.26835,106.88706,83.36432,0.39642,1.00000,83.37558,-6.50000,107.00000,1.00000
2045.00098,1242.85571,67.97655,0.00000,5.36524,12.36524,0.02144,33.97336,32.55506,32.60442,32.60435,39.09585,37.52049,37.52050,0.02463,0.04976,0.00886,0.31373,-2.63705,0.21423,65.53775,65.01030,-6.26834,106.88707,83.35558,0.38909,1.00000,83.37263,-6.50000,107.00000,1.00000
2045.10120,1242.95593,68.07681,0.00000,5.36527,12.36527,0.02146,33.82951,32.41032,32.45945,32.45942,38.93030,37.35367,37.35367,0.02117,0.04447,-0.01144,-0.30672,-2.62283,0.25346,65.65965,65.13220,-6.26833,106.88708,83.34546,0.37930,1.00000,83.37006,-6.50000,107.00000,1.00000
2045.20227,1243.05701,68.17791,0.00000,5.36529,12.36529,0.02149,33.68338,32.24382,32.29269,32.29269,38.76214,37.16177,37.16177,0.02398,0.04165,-0.06147,-1.83153,-2.56140,0.24314,65.68448,65.15703,-6.26833,106.88710,83.34017,0.37015,1.00000,83.36755,-6.50000,107.00000,1.00000
2045.30164,1243.15637,68.27721,0.00000,5.36532,12.36532,0.02152,33.53917,32.13421,32.18291,32.18290,38.59619,37.03544,37.03543,0.02570,0.03494,-0.09922,-3.02633,-2.51144,0.24588,65.57442,65.04697,-6.26832,106.88712,83.33666,0.38098,1.00000,83.36497,-6.50000,107.00000,1.00000
2045.40283,1243.25757,68.37843,0.00000,5.36535,12.36535,0.02155,33.39275,31.97293,32.02139,32.02138,38.42769,36.84956,36.84956,0.02629,0.03152,-0.10012,-3.14119,-2.49686,0.30674,65.26232,64.73486,-6.26832,106.88713,83.33305,0.39102,1.00000,83.36226,-6.50000,107.00000,1.00000
2045.50439,1243.35913,68.48004,0.00000,5.36538,12.36538,0.02158,33.24565,31.81209,31.86031,31.86029,38.25842,36.66419,36.66419,0.02438,0.02980,-0.09900,-3.16987,-2.47354,0.33642,64.83468,64.30722,-6.26831,106.88714,83.33488,0.36975,1.00000,83.35944,-6.50000,107.00000,1.00000
2045.60474,1243.45947,68.58032,0.00000,5.36541,12.36541,0.02160,33.09986,31.66964,31.71765,31.71759,38.09064,36.50003,36.50002,0.02459,0.03054,-0.09762,-3.18330,-2.41449,0.32683,64.32412,63.79666,-6.26830,106.88715,83.34278,0.35728,1.00000,83.35678,-6.50000,107.00000,1.00000
2045.70410,1243.55884,68.67967,0.00000,5.36543,12.36543,0.02163,32.95493,31.51729,31.56507,31.56500,37.92385,36.32444,36.32444,0.02600,0.03080,-0.09487,-3.14475,-2.38305,0.33025,63.73831,63.21085,-6.26830,106.88717,83.35426,0.35801,1.00000,83.35458,-6.50000,107.00000,1.00000
2045.80542,1243.66016,68.78101,0.00000,5.36546,12.36546,0.02166,32.80682,31.39878,31.44639,31.44637,37.75341,36.18786,36.18787,0.02766,0.03044,-0.08893,-2.99537,-2.39788,0.31599,63.10288,62.57542,-6.26829,106.88718,83.36420,0.36455,1.00000,83.35310,-6.50000,107.00000,1.00000
2045.90698,1243.76172,68.88262,0.00000,5.36549,12.36549,0.02169,32.65876,31.25611,31.30350,31.30350,37.58303,36.02343,36.02343,0.02495,0.03304,-0.06320,-2.23956,-2.43274,0.28729,62.41230,61.88485,-6.26828,106.88719,83.36893,0.36938,1.00000,83.35244,-6.50000,107.00000,1.00000
2046.00745,1243.86218,68.98310,0.00000,5.36552,12.36552,0.02172,32.51310,31.11982,31.16701,31.16700,37.41541,35.86635,35.86635,0.01311,0.05187,0.00502,-0.10559,-2.48461,0.26029,61.71258,61.18512,-6.26828,106.88721,83.37215,0.37091,1.00000,83.35257,-6.50000,107.00000,1.00000
2046.10767,1243.96240,69.08329,0.00000,5.36555,12.36555,0.02174,32.36871,31.03097,31.07803,31.07802,37.24924,35.76395,35.76395,0.01121,0.07515,0.04638,1.26054,-2.52792,0.23859,61.09259,60.56513,-6.26827,106.88722,83.37498,0.37649,1.00000,83.35337,-6.50000,107.00000,1.00000
2046.20752,1244.06226,69.18307,0.00000,5.36557,12.36557,0.02177,32.22684,30.90796,30.95483,30.95483,37.08599,35.62218,35.62218,0.00916,0.08564,0.12149,3.75356,-2.53797,0.21013,60.62881,60.10135,-6.26826,106.88723,83.37410,0.37378,1.00000,83.35451,-6.50000,107.00000,1.00000
2046.30713,1244.16187,69.28271,0.00000,5.36560,12.36560,0.02180,32.08726,30.79003,30.83672,30.83671,36.92536,35.48626,35.48626,0.00912,0.10484,0.19866,6.35255,-2.58056,0.15079,60.39789,59.87043,-6.26826,106.88725,83.37057,0.37808,1.00000,83.35589,-6.50000,107.00000,1.00000
2046.40662,1244.26135,69.38219,0.00000,5.36563,12.36563,0.02183,31.94950,30.65746,30.70395,30.70393,36.76683,35.33347,35.33347,0.01149,0.11939,0.25417,8.30170,-2.67044,0.07241,60.47467,59.94721,-6.26825,106.88726,83.36652,0.38380,1.00000,83.35735,-6.50000,107.00000,1.00000
2046.50623,1244.36096,69.48186,0.00000,5.36566,12.36566,0.02186,31.81282,30.52103,30.56730,30.56720,36.60955,35.17623,35.17622,0.00921,0.12742,0.28734,9.53343,-2.75950,-0.02587,60.90287,60.37540,-6.26824,106.88727,83.35710,0.39805,1.00000,83.35859,-6.50000,107.00000,1.00000
2046.60632,1244.46106,69.58191,0.00000,5.36568,12.36568,0.02188,31.67672,30.38612,30.43218,30.43198,36.45292,35.02073,35.02073,0.00343,0.13880,0.32085,10.79061,-2.78582,-0.06974,61.69942,61.17195,-6.26824,106.88728,83.34048,0.39040,1.00000,83.35936,-6.50000,107.00000,1.00000
2046.70703,1244.56177,69.68269,0.00000,5.36571,12.36571,0.02191,31.54000,30.18744,30.23319,30.23310,36.29559,34.79173,34.79173,-0.00079,0.13992,0.32292,11.04821,-2.72062,-0.05400,62.83014,62.30268,-6.26823,106.88730,83.32419,0.38401,1.00000,83.35922,-6.50000,107.00000,1.00000
2046.80847,1244.66321,69.78403,0.00000,5.36574,12.36574,0.02194,31.40118,29.98296,30.02840,30.02840,36.13583,34.55606,34.55606,-0.00301,0.13910,0.32077,11.16020,-2.58253,-0.03970,64.25938,63.73192,-6.26823,106.88731,83.31852,0.37270,1.00000,83.35796,-6.50000,107.00000,1.00000
2046.91003,1244.76477,69.88567,0.00000,5.36577,12.36577,0.02197,31.25888,29.77009,29.81521,29.81513,35.97208,34.31074,34.31074,0.00077,0.13892,0.31976,11.26749,-2.47668,-0.16909,65.88667,65.35921,-6.26822,106.88732,83.32570,0.36027,1.00000,83.35581,-6.50000,107.00000,1.00000
2047.01099,1244.86572,69.98665,0.00000,5.36580,12.36580,0.02200,31.11348,29.62825,29.67316,29.67309,35.80476,34.14727,34.14727,0.00246,0.13760,0.31895,11.33741,-2.42263,-0.34113,67.60318,67.07571,-6.26821,106.88734,83.33854,0.36277,1.00000,83.35336,-6.50000,107.00000,1.00000
2047.11255,1244.96729,70.08820,0.00000,5.36582,12.36582,0.02202,30.96408,29.43008,29.47469,29.47465,35.63283,33.91887,33.91888,0.00715,0.13558,0.31859,11.42835,-2.41877,-0.45150,69.37335,68.84588,-6.26821,106.88734,83.34835,0.36066,1.00000,83.35128,-6.50000,107.00000,1.00000
2047.21350,1245.06824,70.18910,0.00000,5.36585,12.36585,0.02205,30.81205,29.25634,29.30069,29.30065,35.45788,33.71864,33.71864,0.00984,0.13390,0.29869,10.84999,-2.50115,-0.47383,71.12346,70.59599,-6.26820,106.88736,83.35680,0.36191,1.00000,83.34978,-6.50000,107.00000,1.00000
2047.31421,1245.16882,70.28975,0.00000,5.36588,12.36588,0.02208,30.65710,29.11970,29.16385,29.16379,35.27956,33.56116,33.56116,0.01094,0.12208,0.19957,7.55328,-2.57430,-0.56792,72.91434,72.38686,-6.26820,106.88737,83.36615,0.37824,1.00000,83.34898,-6.50000,107.00000,1.00000
2047.41516,1245.26990,70.39077,0.00000,5.36591,12.36591,0.02211,30.49994,29.02782,29.07184,29.07177,35.09871,33.45528,33.45528,0.01165,0.09774,0.02870,1.71362,-2.60844,-0.62109,74.70559,74.17812,-6.26820,106.88739,83.37663,0.37513,1.00000,83.34903,-6.50000,107.00000,1.00000
2047.51599,1245.37073,70.49159,0.00000,5.36594,12.36594,0.02214,30.34421,29.01447,29.05847,29.05846,34.91949,33.43989,33.43989,0.01308,0.08395,-0.02843,-0.35586,-2.57129,-0.50993,76.31010,75.78263,-6.26819,106.88740,83.38384,0.37948,1.00000,83.34999,-6.50000,107.00000,1.00000
2047.61646,1245.47119,70.59210,0.00000,5.36596,12.36596,0.02216,30.19380,28.96710,29.01103,29.01100,34.74641,33.38529,33.38529,0.01481,0.08046,-0.08883,-2.63685,-2.50840,-0.38089,77.64062,77.11314,-6.26819,106.88741,83.38084,0.37925,1.00000,83.35179,-6.50000,107.00000,1.00000
2047.71814,1245.57288,70.69374,0.00000,5.36599,12.36599,0.02219,30.04849,28.89251,28.93632,28.93629,34.57919,33.29932,33.29932,0.01425,0.07046,-0.12095,-3.93934,-2.41973,-0.27393,78.63821,78.11073,-6.26818,106.88743,83.37347,0.37503,1.00000,83.35401,-6.50000,107.00000,1.00000
2047.81824,1245.67297,70.79381,0.00000,5.36602,12.36602,0.02222,29.91180,28.75286,28.79646,28.79643,34.42189,33.13837,33.13837,0.01763,0.05774,-0.15700,-5.39222,-2.34485,-0.17402,79.23124,78.70377,-6.26818,106.88744,83.36623,0.35469,1.00000,83.35606,-6.50000,107.00000,1.00000
2047.91736,1245.77197,70.89291,0.00000,5.36605,12.36605,0.02225,29.78106,28.60449,28.64786,28.64784,34.27143,32.96737,32.96737,0.02080,0.05247,-0.16055,-5.69589,-2.33306,-0.05945,79.44038,78.91290,-6.26818,106.88745,83.35995,0.36815,1.00000,83.35767,-6.50000,107.00000,1.00000
2048.01831,1245.87305,70.99390,0.00000,5.36608,12.36608,0.02228,29.65069,28.45388,28.49702,28.49701,34.12141,32.79379,32.79378,0.02148,0.05041,-0.15692,-5.73053,-2.34553,0.04560,79.28773,78.76025,-6.26817,106.88747,83.35574,0.37496,1.00000,83.35899,-6.50000,107.00000,1.00000
2048.11768,1245.97253,71.09335,0.00000,5.36610,12.36610,0.02230,29.52378,28.29472,28.33761,28.33761,33.97536,32.61034,32.61035,0.02354,0.04806,-0.15290,-5.72691,-2.37074,0.13440,78.83376,78.30627,-6.26817,106.88748,83.35532,0.37378,1.00000,83.35963,-6.50000,107.00000,1.00000
2048.21680,1246.07141,71.19228,0.00000,5.36613,12.36613,0.02233,29.39791,28.14237,28.18503,28.18501,33.83052,32.43476,32.43476,0.02672,0.04397,-0.14781,-5.68161,-2.43113,0.18477,78.12116,77.59368,-6.26817,106.88749,83.36053,0.37094,1.00000,83.35996,-6.50000,107.00000,1.00000
2048.31738,1246.17224,71.29306,0.00000,5.36616,12.36616,0.02236,29.26926,28.00557,28.04804,28.04803,33.68246,32.27711,32.27711,0.02583,0.04103,-0.13547,-5.35835,-2.51705,0.28111,77.12246,76.59498,-6.26817,106.88750,83.36546,0.37332,1.00000,83.36021,-6.50000,107.00000,1.00000
2048.41748,1246.27209,71.39301,0.00000,5.36619,12.36619,0.02239,29.14093,27.84546,27.88768,27.88768,33.53479,32.09257,32.09257,0.02414,0.04077,-0.11448,-4.67499,-2.57725,0.44981,75.96778,75.44030,-6.26816,106.88752,83.36553,0.37232,1.00000,83.36057,-6.50000,107.00000,1.00000
2048.51563,1246.37024,71.49117,0.00000,5.36621,12.36621,0.02241,29.01353,27.71813,27.76015,27.76015,33.38817,31.94582,31.94581,0.02058,0.04040,-0.11087,-4.58389,-2.58348,0.57833,74.76861,74.24113,-6.26816,106.88753,83.36465,0.37283,1.00000,83.36099,-6.50000,107.00000,1.00000
2048.61646,1246.47107,71.59198,0.00000,5.36624,12.36624,0.02244,28.88141,27.58460,27.62643,27.62643,33.23613,31.79193,31.79193,0.01650,0.04034,-0.08289,-3.58208,-2.50497,0.65715,73.52467,72.99719,-6.26816,106.88754,83.36398,0.37000,1.00000,83.36137,-6.50000,107.00000,1.00000
2048.71631,1246.57092,71.69181,0.00000,5.36627,12.36627,0.02247,28.74978,27.47145,27.51311,27.51311,33.08466,31.66152,31.66152,0.01495,0.04206,-0.05570,-2.58056,-2.39106,0.64311,72.32759,71.80011,-6.26815,106.88755,83.36251,0.35751,1.00000,83.36166,-6.50000,107.00000,1.00000
2048.81665,1246.67151,71.79237,0.00000,5.36630,12.36630,0.02250,28.61687,27.33840,27.37985,27.37985,32.93171,31.50817,31.50817,0.01720,0.05566,0.00493,-0.31332,-2.30248,0.56313,71.19158,70.66409,-6.26815,106.88757,83.36168,0.35676,1.00000,83.36197,-6.50000,107.00000,1.00000
2048.91797,1246.77258,71.89346,0.00000,5.36633,12.36633,0.02253,28.48311,27.21240,27.25366,27.25364,32.77778,31.36295,31.36295,0.01724,0.07544,0.01586,0.15989,-2.25220,0.50346,70.17389,69.64640,-6.26815,106.88758,83.36517,0.36296,1.00000,83.36217,-6.50000,107.00000,1.00000
2049.01904,1246.87390,71.99472,0.00000,5.36635,12.36635,0.02255,28.34931,27.08943,27.13050,27.13048,32.62381,31.22122,31.22122,0.01997,0.07114,0.01383,0.15141,-2.25006,0.47661,69.31715,68.78967,-6.26814,106.88759,83.37069,0.35599,1.00000,83.36241,-6.50000,107.00000,1.00000
